match_id,season,team,player,runs,balls,fours,sixes,out
162,2021,Punjab Kings,Ajay Joshi,33,17,2,1,True
162,2021,Punjab Kings,Varun Menon,13,21,1,0,True
162,2021,Punjab Kings,Deepak Chauhan,38,28,2,1,True
162,2021,Sunrisers Hyderabad,Heinrich Klaasen,42,34,3,1,True
162,2021,Sunrisers Hyderabad,Abhishek Sharma,48,28,4,1,True
162,2021,Sunrisers Hyderabad,Travis Head,36,29,2,1,False
162,2021,Sunrisers Hyderabad,Nitish Kumar Reddy,26,21,2,0,True
162,2021,Sunrisers Hyderabad,Aman Pillai,33,23,2,1,True
162,2021,Sunrisers Hyderabad,Dev Malhotra,59,47,3,1,True
162,2021,Sunrisers Hyderabad,Anand Thakur,47,30,4,2,True
162,2021,Sunrisers Hyderabad,Karthik Verma,29,17,3,1,True
163,2021,Kolkata Knight Riders,Shreyas Iyer,24,14,1,0,True
163,2021,Kolkata Knight Riders,Andre Russell,47,29,3,2,True
163,2021,Kolkata Knight Riders,Sunil Narine,44,28,3,1,True
163,2021,Kolkata Knight Riders,Rinku Singh,34,32,3,0,True
163,2021,Kolkata Knight Riders,Venkatesh Iyer,6,16,0,0,False
163,2021,Kolkata Knight Riders,Anand Nair,6,9,0,0,True
163,2021,Kolkata Knight Riders,Dev Kulkarni,50,24,3,1,True
163,2021,Kolkata Knight Riders,Arjun Kapoor,69,42,5,2,False
163,2021,Sunrisers Hyderabad,Heinrich Klaasen,22,16,1,0,False
163,2021,Sunrisers Hyderabad,Abhishek Sharma,44,30,3,1,True
163,2021,Sunrisers Hyderabad,Travis Head,0,2,0,0,True
163,2021,Sunrisers Hyderabad,Nitish Kumar Reddy,31,36,1,1,False
163,2021,Sunrisers Hyderabad,Aman Pillai,15,17,1,0,True
163,2021,Sunrisers Hyderabad,Dev Malhotra,38,30,4,1,True
163,2021,Sunrisers Hyderabad,Anand Thakur,49,30,4,2,True
163,2021,Sunrisers Hyderabad,Karthik Verma,0,3,0,0,True
164,2021,Mumbai Indians,Rohit Sharma,28,29,2,0,False
164,2021,Mumbai Indians,Suryakumar Yadav,47,38,2,1,True
164,2021,Mumbai Indians,Hardik Pandya,52,26,3,2,True
164,2021,Mumbai Indians,Ishan Kishan,76,48,6,2,True
164,2021,Mumbai Indians,Tilak Varma,14,14,1,0,True
164,2021,Mumbai Indians,Dev Rao,44,31,3,1,True
164,2021,Mumbai Indians,Karan Kapoor,37,42,3,1,False
164,2021,Mumbai Indians,Varun Nair,39,29,2,1,True
164,2021,Kolkata Knight Riders,Shreyas Iyer,9,11,0,0,False
164,2021,Kolkata Knight Riders,Andre Russell,27,14,2,1,False
164,2021,Kolkata Knight Riders,Sunil Narine,30,16,2,1,False
164,2021,Kolkata Knight Riders,Rinku Singh,33,25,2,1,True
164,2021,Kolkata Knight Riders,Venkatesh Iyer,33,28,3,1,False
164,2021,Kolkata Knight Riders,Anand Nair,30,14,3,0,True
164,2021,Kolkata Knight Riders,Dev Kulkarni,41,22,3,1,True
164,2021,Kolkata Knight Riders,Arjun Kapoor,54,27,4,1,True
165,2021,Kolkata Knight Riders,Shreyas Iyer,11,11,1,0,True
165,2021,Kolkata Knight Riders,Andre Russell,10,10,0,0,True
165,2021,Kolkata Knight Riders,Sunil Narine,20,16,1,0,True
165,2021,Kolkata Knight Riders,Rinku Singh,21,17,2,1,True
165,2021,Kolkata Knight Riders,Venkatesh Iyer,13,14,1,0,True
165,2021,Kolkata Knight Riders,Anand Nair,64,50,5,1,False
165,2021,Kolkata Knight Riders,Dev Kulkarni,62,40,4,2,True
165,2021,Kolkata Knight Riders,Arjun Kapoor,25,13,1,1,False
165,2021,Rajasthan Royals,Sanju Samson,34,21,2,1,False
165,2021,Rajasthan Royals,Yashasvi Jaiswal,22,21,2,0,True
165,2021,Rajasthan Royals,Jos Buttler,24,18,2,1,False
165,2021,Rajasthan Royals,Riyan Parag,55,39,4,2,True
165,2021,Rajasthan Royals,Dhruv Jurel,7,15,0,0,True
165,2021,Rajasthan Royals,Kabir Ghosh,31,23,2,1,True
165,2021,Rajasthan Royals,Yash Suresh,53,31,4,1,False
165,2021,Rajasthan Royals,Rahul Mehta,52,33,4,1,True
166,2021,Gujarat Titans,Shubman Gill,30,24,3,1,True
166,2021,Gujarat Titans,Sai Sudharsan,40,40,2,1,True
166,2021,Gujarat Titans,David Miller,37,30,2,1,True
166,2021,Gujarat Titans,Rahul Tewatia,37,25,3,0,True
166,2021,Gujarat Titans,Harsh Rao,39,37,3,1,True
166,2021,Gujarat Titans,Karan Chatterjee,68,37,5,2,True
166,2021,Gujarat Titans,Sameer Malhotra,23,33,1,0,False
166,2021,Gujarat Titans,Sameer Dubey,10,10,1,0,True
166,2021,Lucknow Super Giants,Nicholas Pooran,38,32,4,1,True
166,2021,Lucknow Super Giants,Ayush Badoni,55,34,6,2,False
166,2021,Lucknow Super Giants,Marcus Stoinis,48,29,4,1,True
166,2021,Lucknow Super Giants,Quinton de Kock,28,20,2,0,True
166,2021,Lucknow Super Giants,Nikhil Ghosh,10,10,0,0,True
166,2021,Lucknow Super Giants,Nikhil Reddy,27,24,2,0,True
166,2021,Lucknow Super Giants,Rohan Pillai,29,22,2,1,False
166,2021,Lucknow Super Giants,Varun Bhatt,37,15,3,1,False
167,2021,Delhi Capitals,Rishabh Pant,33,26,2,0,True
167,2021,Delhi Capitals,Axar Patel,12,8,0,0,True
167,2021,Delhi Capitals,Mitchell Marsh,31,17,2,1,True
167,2021,Delhi Capitals,Tristan Stubbs,41,27,3,1,True
167,2021,Delhi Capitals,Abishek Porel,44,38,2,1,True
167,2021,Delhi Capitals,Manish Trivedi,84,56,7,3,True
167,2021,Delhi Capitals,Sameer Nair,41,24,4,1,True
167,2021,Delhi Capitals,Kabir Bose,17,6,1,0,False
167,2021,Lucknow Super Giants,Nicholas Pooran,31,23,3,1,False
167,2021,Lucknow Super Giants,Ayush Badoni,31,22,2,1,False
167,2021,Lucknow Super Giants,Marcus Stoinis,40,23,3,1,True
167,2021,Lucknow Super Giants,Quinton de Kock,20,13,1,0,True
167,2021,Lucknow Super Giants,Nikhil Ghosh,25,15,2,0,True
167,2021,Lucknow Super Giants,Nikhil Reddy,24,10,1,0,True
167,2021,Lucknow Super Giants,Rohan Pillai,36,36,3,1,False
167,2021,Lucknow Super Giants,Varun Bhatt,15,8,1,0,False
168,2021,Mumbai Indians,Rohit Sharma,10,11,1,0,True
168,2021,Mumbai Indians,Suryakumar Yadav,28,15,2,1,False
168,2021,Mumbai Indians,Hardik Pandya,37,25,3,1,False
168,2021,Mumbai Indians,Ishan Kishan,27,13,2,1,True
168,2021,Mumbai Indians,Tilak Varma,29,23,3,1,True
168,2021,Mumbai Indians,Karan Kapoor,37,28,3,1,True
168,2021,Mumbai Indians,Varun Nair,3,12,0,0,True
168,2021,Lucknow Super Giants,Nicholas Pooran,38,27,3,1,True
168,2021,Lucknow Super Giants,Ayush Badoni,37,30,4,1,True
168,2021,Lucknow Super Giants,Marcus Stoinis,14,13,1,0,True
168,2021,Lucknow Super Giants,Quinton de Kock,1,3,0,0,True
168,2021,Lucknow Super Giants,Nikhil Ghosh,22,16,2,0,True
168,2021,Lucknow Super Giants,Nikhil Reddy,51,33,3,2,True
168,2021,Lucknow Super Giants,Rohan Pillai,7,17,0,0,True
168,2021,Lucknow Super Giants,Varun Bhatt,31,22,2,1,False
169,2021,Delhi Capitals,Rishabh Pant,20,16,1,0,True
169,2021,Delhi Capitals,Axar Patel,23,31,2,1,False
169,2021,Delhi Capitals,Mitchell Marsh,24,27,2,0,False
169,2021,Delhi Capitals,Tristan Stubbs,49,31,3,2,True
169,2021,Delhi Capitals,Abishek Porel,24,18,1,0,True
169,2021,Delhi Capitals,Manish Trivedi,22,20,2,1,True
169,2021,Delhi Capitals,Sameer Nair,25,25,1,1,True
169,2021,Delhi Capitals,Kabir Bose,36,18,3,1,False
169,2021,Gujarat Titans,Shubman Gill,27,29,2,0,True
169,2021,Gujarat Titans,Sai Sudharsan,33,25,3,1,True
169,2021,Gujarat Titans,David Miller,80,51,5,3,False
169,2021,Gujarat Titans,Rahul Tewatia,41,20,3,1,False
169,2021,Gujarat Titans,Harsh Rao,32,31,3,1,False
169,2021,Gujarat Titans,Karan Chatterjee,15,15,1,0,True
169,2021,Gujarat Titans,Sameer Malhotra,82,52,5,3,True
169,2021,Gujarat Titans,Sameer Dubey,39,23,2,1,True
170,2021,Royal Challengers Bengaluru,Virat Kohli,101,34,9,4,True
170,2021,Royal Challengers Bengaluru,Faf du Plessis,33,27,3,1,False
170,2021,Royal Challengers Bengaluru,Glenn Maxwell,18,11,1,0,True
170,2021,Royal Challengers Bengaluru,Rajat Patidar,23,11,2,0,True
170,2021,Royal Challengers Bengaluru,Cameron Green,6,22,0,0,False
170,2021,Royal Challengers Bengaluru,Vivek Chauhan,6,4,0,0,True
170,2021,Royal Challengers Bengaluru,Sameer Iyer,60,39,5,1,False
170,2021,Royal Challengers Bengaluru,Abhishek Suresh,22,22,1,0,True
170,2021,Lucknow Super Giants,Nicholas Pooran,15,14,1,0,True
170,2021,Lucknow Super Giants,Ayush Badoni,42,25,3,1,True
170,2021,Lucknow Super Giants,Marcus Stoinis,32,15,3,1,False
170,2021,Lucknow Super Giants,Quinton de Kock,16,18,1,0,True
170,2021,Lucknow Super Giants,Nikhil Ghosh,45,29,4,1,True
170,2021,Lucknow Super Giants,Nikhil Reddy,59,42,6,2,True
170,2021,Lucknow Super Giants,Rohan Pillai,19,13,1,0,True
170,2021,Lucknow Super Giants,Varun Bhatt,23,14,2,1,True
171,2021,Punjab Kings,Shikhar Dhawan,25,15,1,0,True
171,2021,Punjab Kings,Liam Livingstone,24,29,1,1,False
171,2021,Punjab Kings,Sam Curran,41,24,4,1,False
171,2021,Punjab Kings,Jitesh Sharma,36,26,2,0,True
171,2021,Punjab Kings,Prabhsimran Singh,25,31,1,1,True
171,2021,Punjab Kings,Ajay Joshi,25,24,1,0,True
171,2021,Punjab Kings,Varun Menon,25,20,2,0,True
171,2021,Punjab Kings,Deepak Chauhan,50,31,5,1,True
171,2021,Gujarat Titans,Shubman Gill,18,15,1,0,True
171,2021,Gujarat Titans,Sai Sudharsan,24,22,1,0,True
171,2021,Gujarat Titans,David Miller,35,22,3,1,True
171,2021,Gujarat Titans,Rahul Tewatia,14,23,1,0,True
171,2021,Gujarat Titans,Harsh Rao,27,24,1,1,False
171,2021,Gujarat Titans,Karan Chatterjee,24,17,1,1,True
171,2021,Gujarat Titans,Sameer Malhotra,43,22,4,1,True
171,2021,Gujarat Titans,Sameer Dubey,44,23,3,1,False
172,2021,Royal Challengers Bengaluru,Virat Kohli,108,49,8,3,True
172,2021,Royal Challengers Bengaluru,Faf du Plessis,18,21,1,0,False
172,2021,Royal Challengers Bengaluru,Glenn Maxwell,25,17,2,1,True
172,2021,Royal Challengers Bengaluru,Rajat Patidar,50,26,3,1,True
172,2021,Royal Challengers Bengaluru,Cameron Green,18,18,1,0,True
172,2021,Royal Challengers Bengaluru,Vivek Chauhan,40,28,3,1,True
172,2021,Royal Challengers Bengaluru,Sameer Iyer,13,5,1,0,True
172,2021,Royal Challengers Bengaluru,Abhishek Suresh,21,8,1,0,True
172,2021,Rajasthan Royals,Sanju Samson,32,28,2,0,True
172,2021,Rajasthan Royals,Yashasvi Jaiswal,42,29,4,1,True
172,2021,Rajasthan Royals,Jos Buttler,60,37,4,2,False
172,2021,Rajasthan Royals,Riyan Parag,13,16,1,0,True
172,2021,Rajasthan Royals,Dhruv Jurel,19,19,1,0,True
172,2021,Rajasthan Royals,Kabir Ghosh,7,7,0,0,True
172,2021,Rajasthan Royals,Yash Suresh,12,20,0,0,False
172,2021,Rajasthan Royals,Rahul Mehta,31,28,2,1,True
173,2021,Royal Challengers Bengaluru,Virat Kohli,109,38,10,4,True
173,2021,Royal Challengers Bengaluru,Faf du Plessis,35,28,2,1,False
173,2021,Royal Challengers Bengaluru,Glenn Maxwell,62,29,6,1,False
173,2021,Royal Challengers Bengaluru,Rajat Patidar,39,41,2,1,False
173,2021,Royal Challengers Bengaluru,Cameron Green,0,3,0,0,True
173,2021,Royal Challengers Bengaluru,Vivek Chauhan,44,28,4,2,True
173,2021,Royal Challengers Bengaluru,Sameer Iyer,33,28,3,1,True
173,2021,Royal Challengers Bengaluru,Abhishek Suresh,35,25,3,1,True
173,2021,Punjab Kings,Shikhar Dhawan,25,12,2,1,False
173,2021,Punjab Kings,Liam Livingstone,35,32,3,1,False
173,2021,Punjab Kings,Sam Curran,47,21,4,2,False
173,2021,Punjab Kings,Jitesh Sharma,52,40,3,1,True
173,2021,Punjab Kings,Prabhsimran Singh,48,37,3,2,True
173,2021,Punjab Kings,Ajay Joshi,14,18,1,0,True
173,2021,Punjab Kings,Varun Menon,51,25,4,2,True
173,2021,Punjab Kings,Deepak Chauhan,37,26,3,1,False
174,2021,Chennai Super Kings,MS Dhoni,13,13,0,0,True
174,2021,Chennai Super Kings,Ravindra Jadeja,36,26,3,1,False
174,2021,Chennai Super Kings,Ruturaj Gaikwad,31,22,1,0,True
174,2021,Chennai Super Kings,Shivam Dube,9,11,1,0,True
174,2021,Chennai Super Kings,Moeen Ali,33,28,2,1,True
174,2021,Chennai Super Kings,Kabir Pillai,8,4,0,0,True
174,2021,Chennai Super Kings,Varun Saxena,33,24,2,1,True
174,2021,Chennai Super Kings,Pranav Bhatt,27,19,2,0,False
174,2021,Gujarat Titans,Shubman Gill,10,3,1,0,False
174,2021,Gujarat Titans,Sai Sudharsan,50,34,5,2,False
174,2021,Gujarat Titans,David Miller,36,22,3,1,False
174,2021,Gujarat Titans,Rahul Tewatia,22,17,1,0,True
174,2021,Gujarat Titans,Harsh Rao,44,32,3,1,True
174,2021,Gujarat Titans,Karan Chatterjee,53,40,4,1,True
174,2021,Gujarat Titans,Sameer Malhotra,22,21,1,0,True
174,2021,Gujarat Titans,Sameer Dubey,48,37,4,1,True
175,2021,Chennai Super Kings,MS Dhoni,34,29,2,1,True
175,2021,Chennai Super Kings,Ravindra Jadeja,42,32,4,1,False
175,2021,Chennai Super Kings,Ruturaj Gaikwad,20,10,1,0,False
175,2021,Chennai Super Kings,Shivam Dube,45,28,2,1,True
175,2021,Chennai Super Kings,Moeen Ali,8,11,0,0,True
175,2021,Chennai Super Kings,Kabir Pillai,7,15,0,0,True
175,2021,Chennai Super Kings,Varun Saxena,33,21,2,1,True
175,2021,Chennai Super Kings,Pranav Bhatt,39,23,2,1,True
175,2021,Punjab Kings,Shikhar Dhawan,37,25,2,1,True
175,2021,Punjab Kings,Liam Livingstone,14,6,1,0,True
175,2021,Punjab Kings,Sam Curran,0,2,0,0,True
175,2021,Punjab Kings,Jitesh Sharma,30,26,2,0,False
175,2021,Punjab Kings,Prabhsimran Singh,36,23,2,1,False
175,2021,Punjab Kings,Ajay Joshi,32,20,3,0,True
175,2021,Punjab Kings,Varun Menon,30,29,1,1,True
175,2021,Punjab Kings,Deepak Chauhan,29,19,2,1,True
176,2021,Chennai Super Kings,MS Dhoni,18,17,1,0,True
176,2021,Chennai Super Kings,Ravindra Jadeja,13,12,1,0,False
176,2021,Chennai Super Kings,Ruturaj Gaikwad,14,17,1,0,True
176,2021,Chennai Super Kings,Shivam Dube,23,16,2,0,False
176,2021,Chennai Super Kings,Moeen Ali,18,23,1,0,True
176,2021,Chennai Super Kings,Kabir Pillai,48,35,5,1,True
176,2021,Chennai Super Kings,Varun Saxena,34,20,2,1,True
176,2021,Chennai Super Kings,Pranav Bhatt,15,3,1,0,False
176,2021,Lucknow Super Giants,Nicholas Pooran,10,18,0,0,False
176,2021,Lucknow Super Giants,Ayush Badoni,23,25,2,1,False
176,2021,Lucknow Super Giants,Marcus Stoinis,32,26,2,0,False
176,2021,Lucknow Super Giants,Quinton de Kock,19,20,1,0,True
176,2021,Lucknow Super Giants,Nikhil Ghosh,16,14,1,0,True
176,2021,Lucknow Super Giants,Nikhil Reddy,24,16,2,1,True
176,2021,Lucknow Super Giants,Rohan Pillai,21,14,1,0,False
176,2021,Lucknow Super Giants,Varun Bhatt,46,24,3,1,False
177,2021,Royal Challengers Bengaluru,Virat Kohli,132,49,14,3,False
177,2021,Royal Challengers Bengaluru,Faf du Plessis,27,17,2,0,False
177,2021,Royal Challengers Bengaluru,Glenn Maxwell,49,15,5,2,False
177,2021,Royal Challengers Bengaluru,Rajat Patidar,31,21,3,1,True
177,2021,Royal Challengers Bengaluru,Cameron Green,25,22,2,1,True
177,2021,Royal Challengers Bengaluru,Vivek Chauhan,26,18,1,1,True
177,2021,Royal Challengers Bengaluru,Sameer Iyer,19,17,1,0,True
177,2021,Royal Challengers Bengaluru,Abhishek Suresh,5,13,0,0,True
177,2021,Sunrisers Hyderabad,Heinrich Klaasen,25,24,2,0,True
177,2021,Sunrisers Hyderabad,Abhishek Sharma,18,7,1,0,False
177,2021,Sunrisers Hyderabad,Travis Head,40,31,4,1,True
177,2021,Sunrisers Hyderabad,Nitish Kumar Reddy,8,12,0,0,True
177,2021,Sunrisers Hyderabad,Aman Pillai,19,13,1,0,True
177,2021,Sunrisers Hyderabad,Dev Malhotra,11,17,0,0,True
177,2021,Sunrisers Hyderabad,Anand Thakur,59,45,4,2,True
177,2021,Sunrisers Hyderabad,Karthik Verma,35,18,3,1,False
178,2021,Punjab Kings,Shikhar Dhawan,59,31,4,2,True
178,2021,Punjab Kings,Liam Livingstone,33,22,3,1,True
178,2021,Punjab Kings,Sam Curran,37,18,2,1,True
178,2021,Punjab Kings,Jitesh Sharma,42,31,3,1,False
178,2021,Punjab Kings,Prabhsimran Singh,43,25,4,1,True
178,2021,Punjab Kings,Ajay Joshi,29,16,3,1,True
178,2021,Punjab Kings,Varun Menon,7,6,0,0,False
178,2021,Punjab Kings,Deepak Chauhan,20,21,1,0,True
178,2021,Lucknow Super Giants,Nicholas Pooran,9,11,0,0,True
178,2021,Lucknow Super Giants,Ayush Badoni,43,24,4,1,False
178,2021,Lucknow Super Giants,Marcus Stoinis,30,17,2,1,False
178,2021,Lucknow Super Giants,Quinton de Kock,29,25,1,1,True
178,2021,Lucknow Super Giants,Nikhil Ghosh,4,13,0,0,True
178,2021,Lucknow Super Giants,Nikhil Reddy,30,26,3,1,True
178,2021,Lucknow Super Giants,Varun Bhatt,18,13,1,0,True
179,2021,Rajasthan Royals,Sanju Samson,5,7,0,0,False
179,2021,Rajasthan Royals,Yashasvi Jaiswal,40,31,4,1,True
179,2021,Rajasthan Royals,Jos Buttler,44,39,3,1,True
179,2021,Rajasthan Royals,Riyan Parag,52,30,3,1,True
179,2021,Rajasthan Royals,Dhruv Jurel,21,18,2,0,False
179,2021,Rajasthan Royals,Kabir Ghosh,60,34,5,1,True
179,2021,Rajasthan Royals,Yash Suresh,71,47,7,2,True
179,2021,Rajasthan Royals,Rahul Mehta,62,36,5,3,False
179,2021,Sunrisers Hyderabad,Heinrich Klaasen,14,6,1,0,True
179,2021,Sunrisers Hyderabad,Abhishek Sharma,16,24,1,0,True
179,2021,Sunrisers Hyderabad,Travis Head,42,28,3,1,False
179,2021,Sunrisers Hyderabad,Nitish Kumar Reddy,16,23,1,0,True
179,2021,Sunrisers Hyderabad,Aman Pillai,22,23,1,0,True
179,2021,Sunrisers Hyderabad,Dev Malhotra,39,18,2,1,False
179,2021,Sunrisers Hyderabad,Anand Thakur,10,12,1,0,True
179,2021,Sunrisers Hyderabad,Karthik Verma,32,24,2,1,True
180,2021,Mumbai Indians,Rohit Sharma,24,18,2,0,False
180,2021,Mumbai Indians,Suryakumar Yadav,21,26,1,0,False
180,2021,Mumbai Indians,Hardik Pandya,7,11,0,0,True
180,2021,Mumbai Indians,Ishan Kishan,54,29,3,2,True
180,2021,Mumbai Indians,Tilak Varma,41,24,3,1,True
180,2021,Mumbai Indians,Dev Rao,7,13,0,0,True
180,2021,Mumbai Indians,Karan Kapoor,15,13,1,0,True
180,2021,Mumbai Indians,Varun Nair,29,18,2,1,False
180,2021,Delhi Capitals,Rishabh Pant,14,14,1,0,True
180,2021,Delhi Capitals,Axar Patel,27,20,2,1,False
180,2021,Delhi Capitals,Mitchell Marsh,26,18,2,0,True
180,2021,Delhi Capitals,Tristan Stubbs,18,21,1,0,False
180,2021,Delhi Capitals,Abishek Porel,39,37,4,1,True
180,2021,Delhi Capitals,Manish Trivedi,40,19,4,1,True
180,2021,Delhi Capitals,Sameer Nair,35,26,3,1,False
180,2021,Delhi Capitals,Kabir Bose,41,25,3,1,True
181,2022,Royal Challengers Bengaluru,Virat Kohli,97,36,7,3,False
181,2022,Royal Challengers Bengaluru,Faf du Plessis,45,23,4,1,False
181,2022,Royal Challengers Bengaluru,Glenn Maxwell,35,16,3,1,True
181,2022,Royal Challengers Bengaluru,Rajat Patidar,31,24,2,1,False
181,2022,Royal Challengers Bengaluru,Cameron Green,34,16,3,1,True
181,2022,Royal Challengers Bengaluru,Vivek Chauhan,15,14,1,0,False
181,2022,Royal Challengers Bengaluru,Sameer Iyer,27,21,1,1,True
181,2022,Royal Challengers Bengaluru,Abhishek Suresh,53,52,4,1,True
181,2022,Lucknow Super Giants,Nicholas Pooran,34,24,3,1,False
181,2022,Lucknow Super Giants,Ayush Badoni,33,20,3,1,True
181,2022,Lucknow Super Giants,Marcus Stoinis,46,31,3,1,True
181,2022,Lucknow Super Giants,Quinton de Kock,18,20,1,0,False
181,2022,Lucknow Super Giants,Nikhil Ghosh,9,12,0,0,True
181,2022,Lucknow Super Giants,Nikhil Reddy,28,24,2,0,False
181,2022,Lucknow Super Giants,Rohan Pillai,44,23,3,1,True
181,2022,Lucknow Super Giants,Varun Bhatt,19,7,1,0,True
182,2022,Chennai Super Kings,MS Dhoni,23,18,1,0,True
182,2022,Chennai Super Kings,Ravindra Jadeja,28,23,2,0,False
182,2022,Chennai Super Kings,Ruturaj Gaikwad,26,24,2,0,False
182,2022,Chennai Super Kings,Shivam Dube,58,41,4,2,True
182,2022,Chennai Super Kings,Moeen Ali,35,29,2,1,False
182,2022,Chennai Super Kings,Kabir Pillai,56,40,4,2,False
182,2022,Chennai Super Kings,Varun Saxena,2,3,0,0,True
182,2022,Chennai Super Kings,Pranav Bhatt,29,14,2,0,True
182,2022,Rajasthan Royals,Sanju Samson,45,27,3,2,True
182,2022,Rajasthan Royals,Yashasvi Jaiswal,5,9,0,0,True
182,2022,Rajasthan Royals,Jos Buttler,34,19,3,0,True
182,2022,Rajasthan Royals,Riyan Parag,18,16,1,0,True
182,2022,Rajasthan Royals,Dhruv Jurel,61,32,6,2,True
182,2022,Rajasthan Royals,Kabir Ghosh,23,19,1,1,True
182,2022,Rajasthan Royals,Yash Suresh,27,16,1,1,True
182,2022,Rajasthan Royals,Rahul Mehta,16,18,1,0,False
183,2022,Punjab Kings,Shikhar Dhawan,26,12,2,1,True
183,2022,Punjab Kings,Liam Livingstone,24,20,1,0,False
183,2022,Punjab Kings,Sam Curran,37,20,2,1,True
183,2022,Punjab Kings,Jitesh Sharma,52,34,5,1,True
183,2022,Punjab Kings,Prabhsimran Singh,44,33,4,1,False
183,2022,Punjab Kings,Ajay Joshi,9,11,0,0,True
183,2022,Punjab Kings,Varun Menon,36,19,4,1,True
183,2022,Punjab Kings,Deepak Chauhan,19,31,1,0,False
183,2022,Lucknow Super Giants,Nicholas Pooran,27,14,1,1,False
183,2022,Lucknow Super Giants,Ayush Badoni,20,14,1,0,True
183,2022,Lucknow Super Giants,Quinton de Kock,52,31,4,2,True
183,2022,Lucknow Super Giants,Nikhil Reddy,24,29,2,1,True
183,2022,Lucknow Super Giants,Rohan Pillai,8,7,0,0,True
183,2022,Lucknow Super Giants,Varun Bhatt,40,26,2,1,False
184,2022,Rajasthan Royals,Sanju Samson,20,28,2,0,True
184,2022,Rajasthan Royals,Yashasvi Jaiswal,38,25,3,1,True
184,2022,Rajasthan Royals,Jos Buttler,45,28,2,1,False
184,2022,Rajasthan Royals,Riyan Parag,51,21,3,1,True
184,2022,Rajasthan Royals,Dhruv Jurel,32,27,2,1,False
184,2022,Rajasthan Royals,Kabir Ghosh,22,19,2,0,True
184,2022,Rajasthan Royals,Yash Suresh,35,27,2,1,True
184,2022,Rajasthan Royals,Rahul Mehta,31,25,3,1,True
184,2022,Lucknow Super Giants,Nicholas Pooran,42,27,3,1,True
184,2022,Lucknow Super Giants,Ayush Badoni,19,15,1,0,True
184,2022,Lucknow Super Giants,Marcus Stoinis,24,25,2,1,True
184,2022,Lucknow Super Giants,Quinton de Kock,45,31,4,1,True
184,2022,Lucknow Super Giants,Nikhil Ghosh,20,11,1,0,True
184,2022,Lucknow Super Giants,Nikhil Reddy,32,18,2,0,True
184,2022,Lucknow Super Giants,Rohan Pillai,34,20,2,1,True
184,2022,Lucknow Super Giants,Varun Bhatt,37,18,2,0,True
185,2022,Kolkata Knight Riders,Shreyas Iyer,2,6,0,0,False
185,2022,Kolkata Knight Riders,Andre Russell,50,32,3,1,False
185,2022,Kolkata Knight Riders,Sunil Narine,30,19,2,1,False
185,2022,Kolkata Knight Riders,Rinku Singh,45,39,4,1,True
185,2022,Kolkata Knight Riders,Venkatesh Iyer,34,27,2,1,True
185,2022,Kolkata Knight Riders,Anand Nair,18,15,2,0,True
185,2022,Kolkata Knight Riders,Dev Kulkarni,49,31,4,1,True
185,2022,Kolkata Knight Riders,Arjun Kapoor,32,22,3,0,True
185,2022,Delhi Capitals,Rishabh Pant,31,21,2,1,True
185,2022,Delhi Capitals,Axar Patel,49,39,4,2,True
185,2022,Delhi Capitals,Mitchell Marsh,24,12,1,0,True
185,2022,Delhi Capitals,Tristan Stubbs,23,30,2,0,True
185,2022,Delhi Capitals,Abishek Porel,71,45,7,2,False
185,2022,Delhi Capitals,Manish Trivedi,23,18,1,1,False
185,2022,Delhi Capitals,Sameer Nair,10,10,0,0,True
185,2022,Delhi Capitals,Kabir Bose,44,41,3,2,True
186,2022,Kolkata Knight Riders,Shreyas Iyer,29,32,2,1,False
186,2022,Kolkata Knight Riders,Andre Russell,10,18,0,0,False
186,2022,Kolkata Knight Riders,Sunil Narine,6,4,0,0,False
186,2022,Kolkata Knight Riders,Rinku Singh,6,5,0,0,True
186,2022,Kolkata Knight Riders,Venkatesh Iyer,9,8,0,0,False
186,2022,Kolkata Knight Riders,Anand Nair,31,22,3,1,True
186,2022,Kolkata Knight Riders,Dev Kulkarni,53,34,4,2,True
186,2022,Kolkata Knight Riders,Arjun Kapoor,13,16,1,0,False
186,2022,Lucknow Super Giants,Nicholas Pooran,36,24,3,1,False
186,2022,Lucknow Super Giants,Ayush Badoni,19,18,1,0,True
186,2022,Lucknow Super Giants,Marcus Stoinis,31,13,2,1,True
186,2022,Lucknow Super Giants,Quinton de Kock,45,44,4,1,True
186,2022,Lucknow Super Giants,Nikhil Reddy,34,28,3,1,True
186,2022,Lucknow Super Giants,Rohan Pillai,11,14,0,0,True
186,2022,Lucknow Super Giants,Varun Bhatt,0,8,0,0,False
187,2022,Mumbai Indians,Rohit Sharma,36,31,3,1,True
187,2022,Mumbai Indians,Suryakumar Yadav,50,32,3,1,True
187,2022,Mumbai Indians,Hardik Pandya,24,14,1,1,True
187,2022,Mumbai Indians,Ishan Kishan,30,20,2,0,True
187,2022,Mumbai Indians,Tilak Varma,35,30,2,1,True
187,2022,Mumbai Indians,Dev Rao,2,7,0,0,True
187,2022,Mumbai Indians,Karan Kapoor,13,9,1,0,False
187,2022,Mumbai Indians,Varun Nair,19,24,1,0,True
187,2022,Rajasthan Royals,Sanju Samson,45,26,3,1,True
187,2022,Rajasthan Royals,Yashasvi Jaiswal,38,28,2,1,True
187,2022,Rajasthan Royals,Jos Buttler,27,18,2,0,True
187,2022,Rajasthan Royals,Riyan Parag,21,15,2,0,True
