match_id,season,team,player,overs,runs_conceded,wickets
161,2021,Rajasthan Royals,Yuzvendra Chahal,2.0,17,0
161,2021,Rajasthan Royals,Trent Boult,2.0,12,2
161,2021,Rajasthan Royals,Gaurav Dubey,2.0,11,2
161,2021,Rajasthan Royals,Ajay Dubey,4.0,29,2
161,2021,Rajasthan Royals,Karan Joshi,2.0,10,0
161,2021,Gujarat Titans,Rashid Khan,4.0,25,0
161,2021,Gujarat Titans,Mohammed Shami,1.0,8,0
161,2021,Gujarat Titans,Rahul Tewatia,2.0,12,4
161,2021,Gujarat Titans,Gerald Coetzee,3.0,21,1
161,2021,Gujarat Titans,Rahul Desai,3.0,25,2
161,2021,Gujarat Titans,Rahul Mishra,4.0,40,3
162,2021,Punjab Kings,Arshdeep Singh,2.0,11,0
162,2021,Punjab Kings,Liam Livingstone,4.0,40,3
162,2021,Punjab Kings,Sam Curran,3.0,19,1
162,2021,Punjab Kings,Kagiso Rabada,2.7,15,0
162,2021,Punjab Kings,Ajay Verma,4.0,30,0
162,2021,Punjab Kings,Dev Krishnan,3.0,32,2
162,2021,Sunrisers Hyderabad,Pat Cummins,2.0,13,0
162,2021,Sunrisers Hyderabad,Bhuvneshwar Kumar,1.5,8,0
162,2021,Sunrisers Hyderabad,Nitish Kumar Reddy,3.0,24,0
162,2021,Sunrisers Hyderabad,T Natarajan,2.0,10,0
162,2021,Sunrisers Hyderabad,Aman Pillai,2.0,20,4
162,2021,Sunrisers Hyderabad,Karthik Kulkarni,2.0,11,0
163,2021,Kolkata Knight Riders,Andre Russell,2.0,15,0
163,2021,Kolkata Knight Riders,Sunil Narine,4.0,19,0
163,2021,Kolkata Knight Riders,Varun Chakravarthy,3.0,24,2
163,2021,Kolkata Knight Riders,Venkatesh Iyer,3.0,20,0
163,2021,Kolkata Knight Riders,Mitchell Starc,2.0,14,2
163,2021,Kolkata Knight Riders,Pranav Chauhan,2.0,14,2
163,2021,Sunrisers Hyderabad,Pat Cummins,3.0,23,3
163,2021,Sunrisers Hyderabad,Bhuvneshwar Kumar,4.0,38,0
163,2021,Sunrisers Hyderabad,Nitish Kumar Reddy,1.8,11,0
163,2021,Sunrisers Hyderabad,T Natarajan,4.0,20,0
163,2021,Sunrisers Hyderabad,Aman Pillai,2.0,10,1
163,2021,Sunrisers Hyderabad,Karthik Kulkarni,2.0,9,0
164,2021,Mumbai Indians,Jasprit Bumrah,4.0,27,0
164,2021,Mumbai Indians,Hardik Pandya,3.0,27,2
164,2021,Mumbai Indians,Piyush Chawla,1.7,17,0
164,2021,Mumbai Indians,Aman Verma,2.0,15,3
164,2021,Mumbai Indians,Dev Rao,3.0,20,0
164,2021,Mumbai Indians,Aryan Pillai,4.0,27,4
164,2021,Kolkata Knight Riders,Andre Russell,3.0,17,0
164,2021,Kolkata Knight Riders,Sunil Narine,2.0,14,0
164,2021,Kolkata Knight Riders,Varun Chakravarthy,1.1,10,0
164,2021,Kolkata Knight Riders,Venkatesh Iyer,3.0,18,1
164,2021,Kolkata Knight Riders,Mitchell Starc,4.0,26,1
164,2021,Kolkata Knight Riders,Pranav Chauhan,4.0,18,1
165,2021,Kolkata Knight Riders,Andre Russell,2.0,15,0
165,2021,Kolkata Knight Riders,Sunil Narine,2.0,9,1
165,2021,Kolkata Knight Riders,Varun Chakravarthy,2.7,19,2
165,2021,Kolkata Knight Riders,Venkatesh Iyer,3.0,13,3
165,2021,Kolkata Knight Riders,Mitchell Starc,4.0,28,1
165,2021,Kolkata Knight Riders,Pranav Chauhan,4.0,19,2
165,2021,Rajasthan Royals,Riyan Parag,3.0,25,2
165,2021,Rajasthan Royals,Yuzvendra Chahal,4.0,26,2
165,2021,Rajasthan Royals,Trent Boult,4.0,18,0
165,2021,Rajasthan Royals,Gaurav Dubey,2.4,17,0
165,2021,Rajasthan Royals,Ajay Dubey,3.0,14,2
165,2021,Rajasthan Royals,Karan Joshi,2.0,11,0
166,2021,Gujarat Titans,Rashid Khan,3.0,17,1
166,2021,Gujarat Titans,Mohammed Shami,3.0,18,1
166,2021,Gujarat Titans,Rahul Tewatia,2.0,14,1
166,2021,Gujarat Titans,Gerald Coetzee,2.0,18,1
166,2021,Gujarat Titans,Rahul Desai,4.0,39,2
166,2021,Gujarat Titans,Rahul Mishra,3.0,18,0
166,2021,Lucknow Super Giants,Mayank Yadav,3.0,13,0
166,2021,Lucknow Super Giants,Ravi Bishnoi,1.1,8,3
166,2021,Lucknow Super Giants,Marcus Stoinis,3.0,37,2
166,2021,Lucknow Super Giants,Mohsin Khan,3.0,25,1
166,2021,Lucknow Super Giants,Nikhil Ghosh,2.0,18,3
166,2021,Lucknow Super Giants,Nikhil Reddy,3.0,22,1
167,2021,Delhi Capitals,Axar Patel,3.0,31,1
167,2021,Delhi Capitals,Kuldeep Yadav,4.0,20,0
167,2021,Delhi Capitals,Mitchell Marsh,2.0,13,2
167,2021,Delhi Capitals,Ishant Sharma,3.0,25,0
167,2021,Delhi Capitals,Rahul Sinha,4.0,35,1
167,2021,Delhi Capitals,Siddharth Iyer,3.0,19,1
167,2021,Lucknow Super Giants,Mayank Yadav,3.0,17,0
167,2021,Lucknow Super Giants,Ravi Bishnoi,2.0,10,0
167,2021,Lucknow Super Giants,Marcus Stoinis,4.0,27,3
167,2021,Lucknow Super Giants,Mohsin Khan,4.0,22,0
167,2021,Lucknow Super Giants,Nikhil Ghosh,4.0,38,1
167,2021,Lucknow Super Giants,Nikhil Reddy,3.0,17,0
168,2021,Mumbai Indians,Jasprit Bumrah,3.0,22,1
168,2021,Mumbai Indians,Hardik Pandya,4.0,30,0
168,2021,Mumbai Indians,Piyush Chawla,4.0,18,0
168,2021,Mumbai Indians,Aman Verma,3.0,23,0
168,2021,Mumbai Indians,Dev Rao,3.0,23,1
168,2021,Mumbai Indians,Aryan Pillai,2.0,15,3
168,2021,Lucknow Super Giants,Mayank Yadav,3.0,19,0
168,2021,Lucknow Super Giants,Ravi Bishnoi,3.0,19,0
168,2021,Lucknow Super Giants,Marcus Stoinis,4.0,48,0
168,2021,Lucknow Super Giants,Mohsin Khan,3.0,22,1
168,2021,Lucknow Super Giants,Nikhil Ghosh,2.0,13,0
168,2021,Lucknow Super Giants,Nikhil Reddy,4.0,36,0
169,2021,Delhi Capitals,Axar Patel,2.0,16,0
169,2021,Delhi Capitals,Kuldeep Yadav,4.0,31,0
169,2021,Delhi Capitals,Mitchell Marsh,2.0,19,1
169,2021,Delhi Capitals,Ishant Sharma,3.0,13,0
169,2021,Delhi Capitals,Rahul Sinha,2.0,20,1
169,2021,Delhi Capitals,Siddharth Iyer,2.0,19,0
169,2021,Gujarat Titans,Rashid Khan,1.6,11,1
169,2021,Gujarat Titans,Mohammed Shami,4.0,26,2
169,2021,Gujarat Titans,Rahul Tewatia,4.0,36,0
169,2021,Gujarat Titans,Gerald Coetzee,2.6,13,3
169,2021,Gujarat Titans,Rahul Desai,2.0,12,2
169,2021,Gujarat Titans,Rahul Mishra,2.0,12,3
170,2021,Royal Challengers Bengaluru,Glenn Maxwell,2.0,20,0
170,2021,Royal Challengers Bengaluru,Mohammed Siraj,3.3,17,2
170,2021,Royal Challengers Bengaluru,Cameron Green,4.0,29,2
170,2021,Royal Challengers Bengaluru,Yash Dayal,4.0,37,1
170,2021,Royal Challengers Bengaluru,Arjun Suresh,2.0,14,0
170,2021,Royal Challengers Bengaluru,Vikram Bose,3.0,15,1
170,2021,Lucknow Super Giants,Mayank Yadav,2.0,14,0
170,2021,Lucknow Super Giants,Ravi Bishnoi,3.0,18,2
170,2021,Lucknow Super Giants,Marcus Stoinis,4.0,33,0
170,2021,Lucknow Super Giants,Mohsin Khan,4.0,33,0
170,2021,Lucknow Super Giants,Nikhil Ghosh,3.0,19,1
170,2021,Lucknow Super Giants,Nikhil Reddy,4.0,24,0
171,2021,Punjab Kings,Arshdeep Singh,2.0,14,0
171,2021,Punjab Kings,Liam Livingstone,4.0,54,1
171,2021,Punjab Kings,Sam Curran,3.0,26,2
171,2021,Punjab Kings,Kagiso Rabada,2.0,17,0
171,2021,Punjab Kings,Ajay Verma,4.0,42,2
171,2021,Punjab Kings,Dev Krishnan,4.0,28,0
171,2021,Gujarat Titans,Rashid Khan,2.0,9,0
171,2021,Gujarat Titans,Mohammed Shami,1.3,11,2
171,2021,Gujarat Titans,Rahul Tewatia,4.0,20,0
171,2021,Gujarat Titans,Gerald Coetzee,2.0,14,3
171,2021,Gujarat Titans,Rahul Desai,3.0,22,0
171,2021,Gujarat Titans,Rahul Mishra,4.0,33,0
172,2021,Royal Challengers Bengaluru,Glenn Maxwell,4.0,45,0
172,2021,Royal Challengers Bengaluru,Mohammed Siraj,4.0,29,0
172,2021,Royal Challengers Bengaluru,Cameron Green,1.1,11,0
172,2021,Royal Challengers Bengaluru,Yash Dayal,2.0,19,0
172,2021,Royal Challengers Bengaluru,Arjun Suresh,3.0,23,0
172,2021,Royal Challengers Bengaluru,Vikram Bose,2.0,10,0
172,2021,Rajasthan Royals,Riyan Parag,4.0,35,0
172,2021,Rajasthan Royals,Yuzvendra Chahal,4.0,29,2
172,2021,Rajasthan Royals,Trent Boult,4.0,36,2
172,2021,Rajasthan Royals,Gaurav Dubey,3.0,21,0
172,2021,Rajasthan Royals,Ajay Dubey,3.1,30,0
172,2021,Rajasthan Royals,Karan Joshi,3.0,23,0
173,2021,Royal Challengers Bengaluru,Glenn Maxwell,3.8,30,0
173,2021,Royal Challengers Bengaluru,Mohammed Siraj,2.0,14,0
173,2021,Royal Challengers Bengaluru,Cameron Green,4.0,35,0
173,2021,Royal Challengers Bengaluru,Yash Dayal,2.0,15,1
173,2021,Royal Challengers Bengaluru,Arjun Suresh,4.0,31,0
173,2021,Royal Challengers Bengaluru,Vikram Bose,4.0,26,1
173,2021,Punjab Kings,Arshdeep Singh,2.6,12,0
173,2021,Punjab Kings,Liam Livingstone,3.3,34,2
173,2021,Punjab Kings,Sam Curran,2.1,15,0
173,2021,Punjab Kings,Kagiso Rabada,4.0,21,0
173,2021,Punjab Kings,Ajay Verma,2.0,15,0
173,2021,Punjab Kings,Dev Krishnan,3.0,27,1
174,2021,Chennai Super Kings,Ravindra Jadeja,3.0,22,0
174,2021,Chennai Super Kings,Deepak Chahar,4.0,29,1
174,2021,Chennai Super Kings,Shivam Dube,1.8,18,0
174,2021,Chennai Super Kings,Matheesha Pathirana,1.0,7,3
174,2021,Chennai Super Kings,Moeen Ali,4.0,39,1
174,2021,Chennai Super Kings,Sanjay Chauhan,2.5,18,0
174,2021,Gujarat Titans,Rashid Khan,1.5,12,0
174,2021,Gujarat Titans,Mohammed Shami,3.0,21,0
174,2021,Gujarat Titans,Rahul Tewatia,3.0,22,0
174,2021,Gujarat Titans,Gerald Coetzee,3.0,20,0
174,2021,Gujarat Titans,Rahul Desai,4.0,18,1
174,2021,Gujarat Titans,Rahul Mishra,1.8,12,0
175,2021,Chennai Super Kings,Ravindra Jadeja,4.0,33,1
175,2021,Chennai Super Kings,Deepak Chahar,3.0,13,0
175,2021,Chennai Super Kings,Shivam Dube,4.0,21,0
175,2021,Chennai Super Kings,Matheesha Pathirana,4.0,23,4
175,2021,Chennai Super Kings,Moeen Ali,4.0,35,2
175,2021,Chennai Super Kings,Sanjay Chauhan,4.0,36,4
175,2021,Punjab Kings,Arshdeep Singh,3.0,17,0
175,2021,Punjab Kings,Liam Livingstone,4.0,38,0
175,2021,Punjab Kings,Sam Curran,3.0,26,0
175,2021,Punjab Kings,Kagiso Rabada,3.0,21,1
175,2021,Punjab Kings,Ajay Verma,4.0,26,2
175,2021,Punjab Kings,Dev Krishnan,4.0,27,0
176,2021,Chennai Super Kings,Ravindra Jadeja,4.0,40,0
176,2021,Chennai Super Kings,Deepak Chahar,3.0,27,0
176,2021,Chennai Super Kings,Shivam Dube,3.0,23,2
176,2021,Chennai Super Kings,Matheesha Pathirana,1.6,10,0
176,2021,Chennai Super Kings,Moeen Ali,2.0,12,0
176,2021,Chennai Super Kings,Sanjay Chauhan,3.0,14,2
176,2021,Lucknow Super Giants,Mayank Yadav,4.0,31,1
176,2021,Lucknow Super Giants,Ravi Bishnoi,4.0,27,1
176,2021,Lucknow Super Giants,Marcus Stoinis,3.0,19,0
176,2021,Lucknow Super Giants,Mohsin Khan,1.8,8,2
176,2021,Lucknow Super Giants,Nikhil Ghosh,2.0,13,1
176,2021,Lucknow Super Giants,Nikhil Reddy,2.0,17,2
177,2021,Royal Challengers Bengaluru,Glenn Maxwell,2.0,26,2
177,2021,Royal Challengers Bengaluru,Mohammed Siraj,2.0,9,0
177,2021,Royal Challengers Bengaluru,Cameron Green,2.0,14,0
177,2021,Royal Challengers Bengaluru,Yash Dayal,3.4,15,3
177,2021,Royal Challengers Bengaluru,Arjun Suresh,4.0,25,0
177,2021,Royal Challengers Bengaluru,Vikram Bose,4.0,18,1
177,2021,Sunrisers Hyderabad,Pat Cummins,3.0,13,1
177,2021,Sunrisers Hyderabad,Bhuvneshwar Kumar,4.0,24,3
177,2021,Sunrisers Hyderabad,Nitish Kumar Reddy,2.0,17,1
177,2021,Sunrisers Hyderabad,T Natarajan,4.0,24,1
177,2021,Sunrisers Hyderabad,Aman Pillai,2.0,19,1
177,2021,Sunrisers Hyderabad,Karthik Kulkarni,4.0,22,0
178,2021,Punjab Kings,Arshdeep Singh,2.0,16,0
178,2021,Punjab Kings,Liam Livingstone,2.0,14,1
178,2021,Punjab Kings,Sam Curran,3.0,25,0
178,2021,Punjab Kings,Kagiso Rabada,3.0,24,1
178,2021,Punjab Kings,Ajay Verma,3.0,29,0
178,2021,Punjab Kings,Dev Krishnan,4.0,34,3
178,2021,Lucknow Super Giants,Mayank Yadav,2.0,14,2
178,2021,Lucknow Super Giants,Ravi Bishnoi,2.4,13,0
178,2021,Lucknow Super Giants,Marcus Stoinis,4.0,46,0
178,2021,Lucknow Super Giants,Mohsin Khan,3.0,13,0
178,2021,Lucknow Super Giants,Nikhil Ghosh,2.0,15,0
178,2021,Lucknow Super Giants,Nikhil Reddy,2.4,14,0
179,2021,Rajasthan Royals,Riyan Parag,3.0,25,1
179,2021,Rajasthan Royals,Yuzvendra Chahal,3.8,24,2
179,2021,Rajasthan Royals,Trent Boult,3.0,23,3
179,2021,Rajasthan Royals,Gaurav Dubey,3.0,25,0
179,2021,Rajasthan Royals,Ajay Dubey,3.0,31,1
179,2021,Rajasthan Royals,Karan Joshi,3.0,18,1
179,2021,Sunrisers Hyderabad,Pat Cummins,4.0,27,1
179,2021,Sunrisers Hyderabad,Bhuvneshwar Kumar,2.0,12,2
179,2021,Sunrisers Hyderabad,Nitish Kumar Reddy,4.0,40,0
179,2021,Sunrisers Hyderabad,T Natarajan,4.0,29,3
179,2021,Sunrisers Hyderabad,Aman Pillai,3.0,20,2
179,2021,Sunrisers Hyderabad,Karthik Kulkarni,4.0,28,0
180,2021,Mumbai Indians,Jasprit Bumrah,2.0,15,1
180,2021,Mumbai Indians,Hardik Pandya,2.0,16,1
180,2021,Mumbai Indians,Piyush Chawla,3.0,15,0
180,2021,Mumbai Indians,Aman Verma,2.0,20,1
180,2021,Mumbai Indians,Dev Rao,3.0,21,3
180,2021,Mumbai Indians,Aryan Pillai,2.0,15,0
180,2021,Delhi Capitals,Axar Patel,2.0,11,0
180,2021,Delhi Capitals,Kuldeep Yadav,3.0,14,3
180,2021,Delhi Capitals,Mitchell Marsh,2.5,15,2
180,2021,Delhi Capitals,Ishant Sharma,3.0,20,0
180,2021,Delhi Capitals,Rahul Sinha,4.0,39,2
180,2021,Delhi Capitals,Siddharth Iyer,4.0,32,2
181,2022,Royal Challengers Bengaluru,Glenn Maxwell,3.0,26,0
181,2022,Royal Challengers Bengaluru,Mohammed Siraj,4.0,35,0
181,2022,Royal Challengers Bengaluru,Cameron Green,2.0,25,1
181,2022,Royal Challengers Bengaluru,Yash Dayal,2.0,13,0
181,2022,Royal Challengers Bengaluru,Arjun Suresh,3.0,22,3
181,2022,Royal Challengers Bengaluru,Vikram Bose,2.0,19,4
181,2022,Lucknow Super Giants,Mayank Yadav,2.0,15,1
181,2022,Lucknow Super Giants,Ravi Bishnoi,3.0,21,1
181,2022,Lucknow Super Giants,Marcus Stoinis,3.1,23,1
181,2022,Lucknow Super Giants,Mohsin Khan,4.0,18,0
181,2022,Lucknow Super Giants,Nikhil Ghosh,4.0,32,0
181,2022,Lucknow Super Giants,Nikhil Reddy,1.6,9,0
182,2022,Chennai Super Kings,Ravindra Jadeja,4.0,18,2
182,2022,Chennai Super Kings,Deepak Chahar,3.0,29,0
182,2022,Chennai Super Kings,Shivam Dube,3.0,16,2
182,2022,Chennai Super Kings,Matheesha Pathirana,2.0,9,2
182,2022,Chennai Super Kings,Moeen Ali,1.7,14,2
182,2022,Chennai Super Kings,Sanjay Chauhan,2.9,27,1
182,2022,Rajasthan Royals,Riyan Parag,2.0,22,2
182,2022,Rajasthan Royals,Yuzvendra Chahal,2.0,12,1
182,2022,Rajasthan Royals,Trent Boult,3.0,16,0
182,2022,Rajasthan Royals,Gaurav Dubey,1.6,12,0
182,2022,Rajasthan Royals,Ajay Dubey,3.9,22,2
182,2022,Rajasthan Royals,Karan Joshi,2.0,13,0
183,2022,Punjab Kings,Arshdeep Singh,2.0,16,2
183,2022,Punjab Kings,Liam Livingstone,3.0,28,1
183,2022,Punjab Kings,Sam Curran,4.0,35,2
183,2022,Punjab Kings,Kagiso Rabada,3.0,24,1
183,2022,Punjab Kings,Ajay Verma,4.0,25,2
183,2022,Punjab Kings,Dev Krishnan,3.0,23,0
183,2022,Lucknow Super Giants,Mayank Yadav,2.0,19,0
183,2022,Lucknow Super Giants,Ravi Bishnoi,3.0,22,0
183,2022,Lucknow Super Giants,Marcus Stoinis,4.0,36,1
183,2022,Lucknow Super Giants,Mohsin Khan,3.0,22,0
183,2022,Lucknow Super Giants,Nikhil Ghosh,3.0,20,1
183,2022,Lucknow Super Giants,Nikhil Reddy,2.0,19,0
184,2022,Rajasthan Royals,Riyan Parag,4.0,32,1
184,2022,Rajasthan Royals,Yuzvendra Chahal,4.0,26,2
184,2022,Rajasthan Royals,Trent Boult,2.0,11,0
184,2022,Rajasthan Royals,Gaurav Dubey,3.0,33,1
184,2022,Rajasthan Royals,Ajay Dubey,4.0,41,1
184,2022,Rajasthan Royals,Karan Joshi,3.6,30,3
184,2022,Lucknow Super Giants,Mayank Yadav,4.0,24,0
184,2022,Lucknow Super Giants,Ravi Bishnoi,3.0,27,1
184,2022,Lucknow Super Giants,Marcus Stoinis,4.0,39,0
184,2022,Lucknow Super Giants,Mohsin Khan,3.0,20,3
184,2022,Lucknow Super Giants,Nikhil Ghosh,2.4,24,2
184,2022,Lucknow Super Giants,Nikhil Reddy,3.0,30,1
185,2022,Kolkata Knight Riders,Andre Russell,2.0,12,0
185,2022,Kolkata Knight Riders,Sunil Narine,4.0,27,0
185,2022,Kolkata Knight Riders,Varun Chakravarthy,4.0,40,0
185,2022,Kolkata Knight Riders,Venkatesh Iyer,3.0,29,4
185,2022,Kolkata Knight Riders,Mitchell Starc,2.0,16,0
185,2022,Kolkata Knight Riders,Pranav Chauhan,3.0,29,0
185,2022,Delhi Capitals,Axar Patel,4.0,29,1
185,2022,Delhi Capitals,Kuldeep Yadav,2.0,13,0
185,2022,Delhi Capitals,Mitchell Marsh,3.6,37,1
185,2022,Delhi Capitals,Ishant Sharma,2.0,19,0
185,2022,Delhi Capitals,Rahul Sinha,3.1,27,2
185,2022,Delhi Capitals,Siddharth Iyer,3.0,20,0
186,2022,Kolkata Knight Riders,Andre Russell,3.0,38,0
186,2022,Kolkata Knight Riders,Sunil Narine,2.0,18,0
186,2022,Kolkata Knight Riders,Varun Chakravarthy,2.0,12,2
186,2022,Kolkata Knight Riders,Venkatesh Iyer,3.0,14,1
186,2022,Kolkata Knight Riders,Mitchell Starc,4.0,22,0
186,2022,Kolkata Knight Riders,Pranav Chauhan,2.0,17,0
186,2022,Lucknow Super Giants,Mayank Yadav,3.0,13,1
186,2022,Lucknow Super Giants,Ravi Bishnoi,1.6,11,1
186,2022,Lucknow Super Giants,Marcus Stoinis,4.0,23,2
186,2022,Lucknow Super Giants,Mohsin Khan,4.0,28,1
186,2022,Lucknow Super Giants,Nikhil Ghosh,2.0,17,0
186,2022,Lucknow Super Giants,Nikhil Reddy,4.0,21,0
187,2022,Mumbai Indians,Jasprit Bumrah,4.0,39,2
187,2022,Mumbai Indians,Hardik Pandya,3.0,32,1
187,2022,Mumbai Indians,Piyush Chawla,2.0,10,4
187,2022,Mumbai Indians,Aman Verma,4.0,44,1
187,2022,Mumbai Indians,Dev Rao,2.0,14,1
187,2022,Mumbai Indians,Aryan Pillai,2.0,9,0
187,2022,Rajasthan Royals,Riyan Parag,4.0,26,0
187,2022,Rajasthan Royals,Yuzvendra Chahal,3.0,31,0
187,2022,Rajasthan Royals,Trent Boult,4.0,39,2
187,2022,Rajasthan Royals,Gaurav Dubey,4.0,22,2
187,2022,Rajasthan Royals,Ajay Dubey,2.0,14,0
187,2022,Rajasthan Royals,Karan Joshi,2.0,13,1
188,2022,Delhi Capitals,Axar Patel,3.0,22,2
188,2022,Delhi Capitals,Kuldeep Yadav,2.0,19,1
188,2022,Delhi Capitals,Mitchell Marsh,3.0,36,0
188,2022,Delhi Capitals,Ishant Sharma,3.0,26,0
188,2022,Delhi Capitals,Rahul Sinha,3.0,13,1
188,2022,Delhi Capitals,Siddharth Iyer,2.0,19,1
188,2022,Lucknow Super Giants,Mayank Yadav,2.0,23,0
188,2022,Lucknow Super Giants,Ravi Bishnoi,3.0,14,0
188,2022,Lucknow Super Giants,Marcus Stoinis,3.1,27,0
188,2022,Lucknow Super Giants,Mohsin Khan,2.0,20,1
188,2022,Lucknow Super Giants,Nikhil Ghosh,4.0,29,2
188,2022,Lucknow Super Giants,Nikhil Reddy,3.0,30,1
189,2022,Delhi Capitals,Axar Patel,1.8,16,2
189,2022,Delhi Capitals,Kuldeep Yadav,3.0,32,0
189,2022,Delhi Capitals,Mitchell Marsh,2.0,19,1
189,2022,Delhi Capitals,Ishant Sharma,3.0,13,0
189,2022,Delhi Capitals,Rahul Sinha,4.0,37,0
189,2022,Delhi Capitals,Siddharth Iyer,2.0,19,2
189,2022,Punjab Kings,Arshdeep Singh,4.0,21,0
189,2022,Punjab Kings,Liam Livingstone,4.0,33,0
189,2022,Punjab Kings,Sam Curran,4.0,27,2
189,2022,Punjab Kings,Kagiso Rabada,2.0,16,1
189,2022,Punjab Kings,Ajay Verma,3.0,31,1
189,2022,Punjab Kings,Dev Krishnan,2.0,12,0
190,2022,Chennai Super Kings,Ravindra Jadeja,2.1,21,2
190,2022,Chennai Super Kings,Deepak Chahar,2.0,17,0
190,2022,Chennai Super Kings,Shivam Dube,3.2,28,0
190,2022,Chennai Super Kings,Matheesha Pathirana,2.0,9,0
190,2022,Chennai Super Kings,Moeen Ali,4.0,32,0
190,2022,Chennai Super Kings,Sanjay Chauhan,3.3,25,0
190,2022,Kolkata Knight Riders,Andre Russell,2.0,18,0
190,2022,Kolkata Knight Riders,Sunil Narine,2.7,28,0
190,2022,Kolkata Knight Riders,Varun Chakravarthy,4.0,28,2
190,2022,Kolkata Knight Riders,Venkatesh Iyer,4.0,35,1
190,2022,Kolkata Knight Riders,Mitchell Starc,3.0,14,0
190,2022,Kolkata Knight Riders,Pranav Chauhan,3.0,19,0
191,2022,Mumbai Indians,Jasprit Bumrah,4.0,24,2
191,2022,Mumbai Indians,Hardik Pandya,2.0,18,0
191,2022,Mumbai Indians,Piyush Chawla,3.0,18,1
191,2022,Mumbai Indians,Aman Verma,4.0,37,0
191,2022,Mumbai Indians,Dev Rao,3.0,20,0
191,2022,Mumbai Indians,Aryan Pillai,4.0,28,1
191,2022,Delhi Capitals,Axar Patel,4.0,26,1
191,2022,Delhi Capitals,Kuldeep Yadav,4.0,31,1
191,2022,Delhi Capitals,Mitchell Marsh,2.1,20,2
191,2022,Delhi Capitals,Ishant Sharma,4.0,26,0
191,2022,Delhi Capitals,Rahul Sinha,3.0,32,1
191,2022,Delhi Capitals,Siddharth Iyer,3.0,26,2
192,2022,Royal Challengers Bengaluru,Glenn Maxwell,4.0,28,0
192,2022,Royal Challengers Bengaluru,Mohammed Siraj,3.0,21,0
192,2022,Royal Challengers Bengaluru,Cameron Green,4.0,39,0
192,2022,Royal Challengers Bengaluru,Yash Dayal,2.3,15,1
192,2022,Royal Challengers Bengaluru,Arjun Suresh,1.3,8,1
192,2022,Royal Challengers Bengaluru,Vikram Bose,3.0,22,1
192,2022,Gujarat Titans,Rashid Khan,4.0,26,0
192,2022,Gujarat Titans,Mohammed Shami,4.0,30,2
192,2022,Gujarat Titans,Rahul Tewatia,2.0,14,0
192,2022,Gujarat Titans,Gerald Coetzee,3.0,24,1
192,2022,Gujarat Titans,Rahul Desai,2.0,10,1
192,2022,Gujarat Titans,Rahul Mishra,2.0,11,0
193,2022,Chennai Super Kings,Ravindra Jadeja,2.3,21,0
193,2022,Chennai Super Kings,Deepak Chahar,4.0,29,1
193,2022,Chennai Super Kings,Shivam Dube,4.0,21,0
193,2022,Chennai Super Kings,Matheesha Pathirana,3.0,21,0
193,2022,Chennai Super Kings,Moeen Ali,2.0,15,0
193,2022,Chennai Super Kings,Sanjay Chauhan,4.0,31,0
193,2022,Punjab Kings,Arshdeep Singh,3.0,22,0
193,2022,Punjab Kings,Liam Livingstone,2.2,24,0
193,2022,Punjab Kings,Sam Curran,4.0,27,1
193,2022,Punjab Kings,Kagiso Rabada,4.0,29,0
193,2022,Punjab Kings,Ajay Verma,1.4,9,4
193,2022,Punjab Kings,Dev Krishnan,2.5,23,0
194,2022,Chennai Super Kings,Ravindra Jadeja,3.0,25,0
194,2022,Chennai Super Kings,Deepak Chahar,2.0,19,0
194,2022,Chennai Super Kings,Shivam Dube,2.0,24,3
194,2022,Chennai Super Kings,Matheesha Pathirana,4.0,31,0
194,2022,Chennai Super Kings,Moeen Ali,2.0,15,1
194,2022,Chennai Super Kings,Sanjay Chauhan,1.2,8,0
194,2022,Royal Challengers Bengaluru,Glenn Maxwell,2.0,18,0
194,2022,Royal Challengers Bengaluru,Mohammed Siraj,3.0,22,1
194,2022,Royal Challengers Bengaluru,Cameron Green,2.0,17,3
194,2022,Royal Challengers Bengaluru,Yash Dayal,4.0,36,0
194,2022,Royal Challengers Bengaluru,Arjun Suresh,3.7,36,0
194,2022,Royal Challengers Bengaluru,Vikram Bose,4.0,29,0
195,2022,Delhi Capitals,Axar Patel,4.0,54,0
195,2022,Delhi Capitals,Kuldeep Yadav,2.0,12,1
195,2022,Delhi Capitals,Mitchell Marsh,4.0,35,1
195,2022,Delhi Capitals,Ishant Sharma,4.0,25,0
195,2022,Delhi Capitals,Rahul Sinha,3.0,24,0
195,2022,Delhi Capitals,Siddharth Iyer,3.0,27,0
195,2022,Sunrisers Hyderabad,Pat Cummins,2.0,15,0
195,2022,Sunrisers Hyderabad,Bhuvneshwar Kumar,3.0,17,0
195,2022,Sunrisers Hyderabad,Nitish Kumar Reddy,3.0,25,0
195,2022,Sunrisers Hyderabad,T Natarajan,3.0,13,0
195,2022,Sunrisers Hyderabad,Aman Pillai,3.0,14,3
195,2022,Sunrisers Hyderabad,Karthik Kulkarni,2.0,18,0
196,2022,Rajasthan Royals,Riyan Parag,4.0,34,1
196,2022,Rajasthan Royals,Yuzvendra Chahal,4.0,39,1
196,2022,Rajasthan Royals,Trent Boult,2.6,18,1
196,2022,Rajasthan Royals,Gaurav Dubey,4.0,24,1
196,2022,Rajasthan Royals,Ajay Dubey,4.0,37,0
196,2022,Rajasthan Royals,Karan Joshi,3.0,14,1
196,2022,Sunrisers Hyderabad,Pat Cummins,3.0,13,0
